0.0	0.0	0.6876189708709717	0.4694409966468811	0.0
0.0	0.0	0.0	0.5765060186386108	0.09637600183486938
0.0	0.0	0.0	0.05087000131607056	0.6868950128555298
0.0	0.0	0.3055019974708557	0.26627498865127563	0.0
1.2090129852294922	1.2191619873046875	0.0	0.0	0.0
1.2178000211715698	0.5800650119781494	0.0	0.0	0.0
1.7920080423355103	0.0	0.0	0.0	0.0
1.5359259843826294	0.5191100239753723	0.0	0.0	0.0
1.2032519578933716	0.9999709725379944	0.0	0.0	0.0
0.0	0.0	0.0	0.011169999837875366	0.21818600594997406
0.0	0.0	0.0	0.0	0.46832799911499023
0.36117199063301086	0.0	0.0	0.0	0.02198299951851368
0.0	0.0	0.12943999469280243	0.0	0.012612000107765198
0.0	0.18164800107479095	0.09518499672412872	0.0	0.02052599936723709
0.0	0.0	0.0	0.12037400156259537	0.11977799981832504
0.0	0.0	0.26880601048469543	0.15706099569797516	0.0
1.0101510286331177	0.2998510003089905	0.0	0.0	0.0
0.0	0.0	0.08085499703884125	0.08344099670648575	0.1488949954509735
0.0	0.0	0.279107004404068	0.35278698801994324	0.0
0.0	0.0	0.27499398589134216	0.3267259895801544	0.0
0.058056000620126724	0.0	0.0657069981098175	0.0	0.0
0.06658899784088135	0.007548999972641468	0.0	0.028317999094724655	0.0
0.3192969858646393	0.0	0.0	0.0	0.2600350081920624
0.16003400087356567	0.0	0.02853499911725521	0.0	0.0
0.0	0.0	0.13695600628852844	0.26559698581695557	0.10192099958658218
0.6159260272979736	0.5108540058135986	0.03889000043272972	0.0	0.0
0.0	1.2056729793548584	0.7164040207862854	0.0	0.0
