0.0	0.0074280002154409885
0.0	0.028082000091671944
0.0	0.03509199991822243
0.0	0.018789999186992645
0.044367000460624695	0.0
0.03273500129580498	0.0
0.0890669971704483	0.0
0.08640699833631516	0.0
0.028540000319480896	0.0
0.0	0.06140799820423126
0.0	0.06451699882745743
0.017885999754071236	0.0
0.0	0.04858899861574173
0.0	0.03401299938559532
0.0028349999338388443	0.0
0.0	0.01108499988913536
0.03509199991822243	0.0
0.0003000000142492354	0.0
0.0	0.018841000273823738
0.0	0.04453599825501442
0.0	0.02639699913561344
0.0	0.046386998146772385
0.02883400022983551	0.0
0.0	0.07579799741506577
0.0	0.07617100328207016
0.021927999332547188	0.0
0.030804000794887543	0.0
