0.0	0.6876189708709717	0.0
0.0	0.0	0.3444400131702423
0.0	0.0	0.44483500719070435
0.0	0.3055019974708557	0.05047899857163429
1.2138099670410156	0.0	0.0
0.9664319753646851	0.0	0.0
1.2803130149841309	0.0	0.0
1.178017020225525	0.0	0.0
1.1125489473342896	0.0	0.0
0.0	0.0	0.12888899445533752
0.0	0.0	0.24534299969673157
0.2047879993915558	0.0	0.0
0.0	0.12943999469280243	0.0006680000224150717
0.0	0.09518499672412872	0.0
0.0	0.0	0.12004999816417694
0.0	0.26880601048469543	0.0
0.7361080050468445	0.0	0.0
0.0	0.08085499703884125	0.11952400207519531
0.0	0.279107004404068	0.035638000816106796
0.0	0.27499398589134216	0.10982400178909302
0.021159999072551727	0.0657069981098175	0.0
0.03919199854135513	0.0	0.0
0.03544300049543381	0.0	0.13152700662612915
0.05662199854850769	0.02853499911725521	0.0
0.0	0.13695600628852844	0.1800300031900406
0.5677689909934998	0.03889000043272972	0.0
0.6684229969978333	0.7164040207862854	0.0
